ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment
nort2727-approximatelyfifteenkilosofriceareinthesack,nort2727,hʌ-sʌ: hi:p-pa sum-pa ja?mi-tsi tso?mɛ,,,Approximately fifteen kilos of rice are in the sack.,,,
mewa1252-approximatelyfifteenkilosofriceareinthesack,mewa1252,ɖe ɖe ɖo mina tsu-mi,,,Approximately fifteen kilos of rice are in the sack.,,,
yamp1242-approximatelyfifteenkilosofriceareinthesack,yamp1242,hago-so ik-ko nip-paŋ ʈusimmi,,,Approximately fifteen kilos of rice are in the sack.,,,
chhu1238-approximatelyfifteenkilosofriceareinthesack,chhu1238,kʌribkʌrib dui tihai sʌdʌsja-tsʰi baki juŋne,,,Approximately fifteen kilos of rice are in the sack.,,,
limb1266-approximatelyfifteenkilosofriceareinthesack,limb1266,kʰʌpmɛn sum-lʌk-rɛn nɛt padaŋ-haʔ mɛjaːktɛaŋ mɛwaʔ,,,Approximately fifteen kilos of rice are in the sack.,,,
bant1281-approximately23rdmembersareleft,bant1281,lʌgbʰʌg dzʰara-da hwa sumkʌpʌŋ salumsum-tsi mʌhena,,,Approximately 2/3rd members are left.,,,
bahi1252-approximately23rdmembersareleft,bahi1252,dokʰo-ri/di sam pʰala-ri/di niksi pʰala sʌdʌsjʌ-ro/dʌ plʌntame,,,Approximately 2/3rd members are left.,,,
caml1239-approximately23rdmembersareleft,caml1239,dui tihai nono mina-tsi mi-hiŋelʌtʌ,,,Approximately 2/3rd members are left.,,,
dumi1241-approximately23rdmembersareleft,dumi1241,dzʰənnəi dui tihai sədəsje ham-lonkʰəis-i,,,Approximately 2/3rd members are left.,,,
khal1275-approximately23rdmembersareleft,khal1275,rʌbʌ dui tihai sʌdʌsja-ɦem baki munʌ,,,Approximately 2/3rd members are left.,,,
koii1238-approximately23rdmembersareleft,koii1238,lʌgbʰʌg dui tihai sʌdʌsja-tsʌ baki modi,,,Approximately 2/3rd members are left.,,,
kulu1253-approximately23rdmembersareleft,kulu1253,nip-po sup-po tuwe,,,Approximately 2/3rd members are left.,,,
nach1240-approximately23rdmembersareleft,nach1240,leipmanleip nip-pʌ sup-pʌ sʌdʌsja-mou japtsʰu tudami,,,Approximately 2/3rd members are left.,,,
puma1239-approximately23rdmembersareleft,puma1239,əsə-poŋ su-poŋ leŋ məletleŋ,,,Approximately 2/3rd members are left.,,,
samp1249-approximately23rdmembersareleft,samp1249,dəttadətta hisa-lapa sumka-lapa səndəp-tsi tui-mi,,,Approximately 2/3rd members are left.,,,
sunw1242-approximately23rdmembersareleft,sunw1242,lʌgbʰʌg dui tihai mur-puki lima baʔta,,,Approximately 2/3rd members are left.,,,
wamb1257-approximately23rdmembersareleft,wamb1257,sum bʰag-lo nis bʰag mujo-titso ɓam,,,Approximately 2/3rd members are left.,,,
chhi1245-approximately23rdmembersareleft,chhi1245,kamanumkʰaʈʰaŋ-be: pʌtsas pʌrtisʌt asuk pa-tse bʰaga ukʰaʈaŋse,,,Approximately 2/3rd members are left.,,,
dung1252-approximately23rdmembersareleft,dung1252,adʰa kʰeʈkʌse tsintsingʌba-tse karjasala-bi mʌ-ʈantsʰʌ,,,Approximately 2/3rd members are left.,,,
nort2727-approximately23rdmembersareleft,nort2727,talim-bi: ŋa-pʌŋ-rʌ: pʌɖalikʰuba-tsi ɖabani,,,Approximately 2/3rd members are left.,,,
mewa1252-approximately23rdmembersareleft,mewa1252,mutʰap-pi ɨpʰɛ? be?no ɖo pitstsʰa tsu-mi,,,Approximately 2/3rd members are left.,,,
yamp1242-approximately23rdmembersareleft,yamp1242,karijasala-be? adʰa tsiŋkʰuwa-dzi ʈummi,,,Approximately 2/3rd members are left.,,,
chhu1238-approximately23rdmembersareleft,chhu1238,kʌktsʰa koʈʰa-mi pʌtsas-dzʌna dzʌti-a bʰaga kʰaʈuŋse,,,Approximately 2/3rd members are left.,,,
belh1239-approximately23rdmembersareleft,belh1239,karjasala-e pʌtsas pʌrtisʌt bidʰjartʰi-tsʰi-ŋa bʰag-lise,,,Approximately 2/3rd members are left.,,,
limb1266-approximately23rdmembersareleft,limb1266,kʰʌpmɛn ŋa-boŋ kakwa niːttsʰamsa-haʔ jaŋgumunɛto lʌkmɛlorɛaŋ mɛwaʔ,,,Approximately 2/3rd members are left.,,,
bant1281-thisinstitutecontainsapproximately1000students,bant1281,lʌgbʰʌg o-insʈiʈjuʈ-da dzʰara ɘk-bʰuŋ kapʌŋ tajami-tsi mʌjuŋjʌŋ,,,This institute contains approximately 1000 students.,,,
bahi1252-thisinstitutecontainsapproximately1000students,bahi1252,ʌjam institsjuʈ-ri/di dokʰo-ri/di kidʌmdʌm tsjaisiabjatsa-ro/dʌ bʌ-me,,,This institute contains approximately 1000 students.,,,
caml1239-thisinstitutecontainsapproximately1000students,caml1239,oko kʰambatim-da i-sim-nam nono tsʌilipa-tsi mi-hiŋe,,,This institute contains approximately 1000 students.,,,
dumi1241-thisinstitutecontainsapproximately1000students,dumi1241,tam insʈiʈjuʈ-bi dzʰənnəi ek-hədzar tsentsu-mu ham-mot-a,,,This institute contains approximately 1000 students.,,,
jeru1240-thisinstitutecontainsapproximately1000students,jeru1240,lawalawa ai insʈiʈjuʈ-nʌ kwaʔ hʌdzar nase bidʰjartʰi-titsu bamme,,,This institute contains approximately 1000 students.,,,
khal1275-thisinstitutecontainsapproximately1000students,khal1275,rʌbʌ insʈiʈjuʈ-bi tu-hʌdzar bidʰjartʰi-ɦem wainɛ,,,This institute contains approximately 1000 students.,,,
koii1238-thisinstitutecontainsapproximately1000students,koii1238,lʌgbʰʌg idʌ sʌ̃stʰan-bi uk-hʌdzar-dzʌna bidʰjartʰi-tsʌ sʌmaos modi,,,This institute contains approximately 1000 students.,,,
kulu1253-thisinstitutecontainsapproximately1000students,kulu1253,ŋkʌ insʈiʈjuʈ-pi ik-hʌdzar sesmotsʰas tuwe,,,This institute contains approximately 1000 students.,,,
nach1240-thisinstitutecontainsapproximately1000students,nach1240,un tseikʰimpi uk-hʌdzar-pʌ tsentsip-mou tudami,,,This institute contains approximately 1000 students.,,,
puma1239-thisinstitutecontainsapproximately1000students,puma1239,əkku toŋjakʰim-do ək-bʰoŋ toŋjakəlop-tsi mə-joŋja,,,This institute contains approximately 1000 students.,,,
samp1249-thisinstitutecontainsapproximately1000students,samp1249,dəttadətta it-ho-toŋ tselokabi-tsi tui-mi,,,This institute contains approximately 1000 students.,,,
sunw1242-thisinstitutecontainsapproximately1000students,sunw1242,jʌko insʈiʈjuʈ-mi lʌgbʰʌg hʌdzar-dzʌna bidʰjartʰi sʌmawes baʔta,,,This institute contains approximately 1000 students.,,,
thul1246-thisinstitutecontainsapproximately1000students,thul1246,oram sisikʰom-ra dzʰənnəi ko-su-dʰjum-koti sisikpatsjo bu-mi,,,This institute contains approximately 1000 students.,,,
wamb1257-thisinstitutecontainsapproximately1000students,wamb1257,am ʈam-lo kwal-hʌdzar-kwalo tsedzijoti ɓame,,,This institute contains approximately 1000 students.,,,
chhi1245-thisinstitutecontainsapproximately1000students,chhi1245,bago sʌnstʰa-be: ek-hʌdzar pa-tse u-juŋno,,,This institute contains approximately 1000 students.,,,
dung1252-thisinstitutecontainsapproximately1000students,dung1252,igʌ sʌ͂stʰa-bi ʌk-hʌdzar kʰeʈkʌse tsintsingʌwa-tse mʌ-jaŋtsʰʌ,,,This institute contains approximately 1000 students.,,,
nort2727-thisinstitutecontainsapproximately1000students,nort2727,gʌ paɖaliʈʰam ʈʰalʌ-bi: e-bʌŋ-rʌ: paɖalikʰuba ja?mi-tsi tsu:k-mi,,,This institute contains approximately 1000 students.,,,
mewa1252-thisinstitutecontainsapproximately1000students,mewa1252,kubi i-poŋ pʰɛ? ɖo pitstsʰa tsu-mi,,,This institute contains approximately 1000 students.,,,
yamp1242-thisinstitutecontainsapproximately1000students,yamp1242,igo sʌnstʰa-be? ik hʌdzar tsiŋkʰuwa-dzi ʈumme,,,This institute contains approximately 1000 students.,,,
chhu1238-thisinstitutecontainsapproximately1000students,chhu1238,naŋ sʌnstʰa-mi ek hʌdzar dzʌti iskule-tsʰi juŋne,,,This institute contains approximately 1000 students.,,,
belh1239-thisinstitutecontainsapproximately1000students,belh1239,na sʌnstʰaja-e ek hʌdzar-dzʌna bidʰjartʰi-tsʰi juŋŋa,,,This institute contains approximately 1000 students.,,,
limb1266-thisinstitutecontainsapproximately1000students,limb1266,kʌn nisamhim-o kʰʌpmɛn hɛntsʰiŋtʰik niːttsʰamsa-haʔ mɛwaʔ,,,This institute contains approximately 1000 students.,,,
bant1281-approximately35kilosofriceareinthesack,bant1281,lʌgbʰʌg bora-da sup tsʰuk kilo tsaiŋ jakjʌŋ,,,Approximately 35 kilos of rice are in the sack.,,,
bahi1252-approximately35kilosofriceareinthesack,bahi1252,salama-ri/di dokʰo-ri/di sakna ŋo kedzi seri bʌ,,,Approximately 35 kilos of rice are in the sack.,,,
caml1239-approximately35kilosofriceareinthesack,caml1239,jokʰo-da sim-ŋa kedzi nono tsaruŋ hiŋe,,,Approximately 35 kilos of rice are in the sack.,,,
dumi1241-approximately35kilosofriceareinthesack,dumi1241,dzʰənnəi pəitis kilo suru pʰadzi-bi go-t-a,,,Approximately 35 kilos of rice are in the sack.,,,
jeru1240-approximately35kilosofriceareinthesack,jeru1240,lawalawa pʌitis kilo seri/sera ɖʰwakkro-nʌ bam,,,Approximately 35 kilos of rice are in the sack.,,,
khal1275-approximately35kilosofriceareinthesack,khal1275,rʌbʌ pʌitis kilo ser bora-bi gɵ,,,Approximately 35 kilos of rice are in the sack.,,,
koii1238-approximately35kilosofriceareinthesack,koii1238,lʌgbʰʌg pʌitis kedzi siru bora-bi godi,,,Approximately 35 kilos of rice are in the sack.,,,
kulu1253-approximately35kilosofriceareinthesack,kulu1253,pʰaksu-pi kʰomokʰomo suk-poŋ-ŋak kedzi ser tuwe,,,Approximately 35 kilos of rice are in the sack.,,,
nach1240-approximately35kilosofriceareinthesack,nach1240,leipmanleip hobo-pi suk-pʌu-ŋak kilo sir tuda,,,Approximately 35 kilos of rice are in the sack.,,,
puma1239-approximately35kilosofriceareinthesack,puma1239,sup-tsʰik kilo leŋ tsarəŋ hikʰa-do jok-jaŋ,,,Approximately 35 kilos of rice are in the sack.,,,
samp1249-approximately35kilosofriceareinthesack,samp1249,dəttadətta sum-nə̃k kilo sira hugʰu-pi tui,,,Approximately 35 kilos of rice are in the sack.,,,
sunw1242-approximately35kilosofriceareinthesack,sunw1242,lʌgbʰʌg pʌitis kilo kʰoi seri bora-mi baʔta,,,Approximately 35 kilos of rice are in the sack.,,,
thul1246-approximately35kilosofriceareinthesack,thul1246,pʰadzi-ra dzʰənnəi su-dʰjum ŋo kilo-koti sor bu,,,Approximately 35 kilos of rice are in the sack.,,,
wamb1257-approximately35kilosofriceareinthesack,wamb1257,glube-lo kwalo sum-ŋa kilo sera ɓam,,,Approximately 35 kilos of rice are in the sack.,,,
chhi1245-approximately35kilosofriceareinthesack,chhi1245,pʌitis kilo-asuk aba͂ issaɖe,,,Approximately 35 kilos of rice are in the sack.,,,
dung1252-approximately35kilosofriceareinthesack,dung1252,sum-se-pop kilo kʰeʈkʌse ʌmbʌ kikʰaɖa,,,Approximately 35 kilos of rice are in the sack.,,,
nort2727-approximately35kilosofriceareinthesack,nort2727,su-pʌŋ-ŋa kilo-rʌ: rɛksi: kimkʰɛɖa,,,Approximately 35 kilos of rice are in the sack.,,,
mewa1252-approximately35kilosofriceareinthesack,mewa1252,hɨkup i-poŋ ŋakbom ɖo reksi kipkʰʌra,,,Approximately 35 kilos of rice are in the sack.,,,
yamp1242-approximately35kilosofriceareinthesack,yamp1242,sum-boŋ ŋaum kilo-ɖok ri:psi kimgʰʌɖa,,,Approximately 35 kilos of rice are in the sack.,,,
chhu1238-approximately35kilosofriceareinthesack,chhu1238,kʌribkʌrib pʌitis kilo dzʌti aba rokʈe,,,Approximately 35 kilos of rice are in the sack.,,,
belh1239-approximately35kilosofriceareinthesack,belh1239,lʌgbʰʌg pʌitis kilo ambiu rokʈʰe,,,Approximately 35 kilos of rice are in the sack.,,,
limb1266-approximately35kilosofriceareinthesack,limb1266,kʰʌpmɛn sum-boŋ-ŋa-si kilo ambe mɛgire,,,Approximately 35 kilos of rice are in the sack.,,,
bant1281-agroupoftwogirlsplayed,bant1281,hwa-paŋ metstsʰatsʰa-tsi-o bʰuŋ meʈɖ-a-tsi,,,A group of two girls played.,,,
bahi1252-agroupoftwogirlsplayed,bahi1252,niksi mintsa-ro/dʌ-ke kʌŋ grup tsams-ta,,,A group of two girls played.,,,
caml1239-agroupoftwogirlsplayed,caml1239,haka-po tsʰʌikuma-mo i-ʈo kʰamtim miseb-tsi,,,A group of two girls played.,,,
dumi1241-agroupoftwogirlsplayed,dumi1241,sək-li misma-po səmuhə ham-tsjams-i,,,A group of two girls played.,,,
jeru1240-agroupoftwogirlsplayed,jeru1240,meʈʈep-nipʰpʰa-ŋa kwaʔ hul-ku tsampaitsip,,,A group of two girls played.,,,
khal1275-agroupoftwogirlsplayed,khal1275,sak-pu melsem-po tu-bʌ grup tsemsjiti,,,A group of two girls played.,,,
koii1238-agroupoftwogirlsplayed,koii1238,dui-dzʌna mintsuma-nusi grup tsemtsasi,,,A group of two girls played.,,,
nach1240-agroupoftwogirlsplayed,nach1240,nip-pʌ tsʰekutsʰa-mi uk-bou umto tsjamsa,,,A group of two girls played.,,,
puma1239-agroupoftwogirlsplayed,puma1239,əsə-poŋ martsʰa-tsi-bo dzʰum pəmet-datsi,,,A group of two girls played.,,,
samp1249-agroupoftwogirlsplayed,samp1249,hisa-lapa mimatsʰa-mi itta dəbʰəi-wa wal-a-tsi,,,A group of two girls played.,,,
sunw1242-agroupoftwogirlsplayed,sunw1242,niʔsi miisal-ke sʌmuhʌ gjartas,,,A group of two girls played.,,,
thul1246-agroupoftwogirlsplayed,thul1246,nə-le mesem-kam ko-le grup tsams-i-tstsi,,,A group of two girls played.,,,
yakk1236-agroupoftwogirlsplayed,yakk1236,hi-paŋ mamu-tsi-ka grup-ŋa itsa-ja,,,A group of two girls played.,,,
chhi1245-agroupoftwogirlsplayed,chhi1245,hitsi-baŋ ma-tse-be: ʈʰiʈʈa sʌmuhʌ-ŋa u-kʰoŋse͂,,,A group of two girls played.,,,
dung1252-agroupoftwogirlsplayed,dung1252,hik-po metstsʰama tsʰa-tse kʰomsʌtsinki pʰinɖtse,,,A group of two girls played.,,,
mewa1252-agroupoftwogirlsplayed,mewa1252,hip-paŋ mimtsʰa-tsi-mi ekku kʰommawa-ɛ wabami,,,A group of two girls played.,,,
athp1241-agroupoftwogirlsplayed,athp1241,metstsʰa pitstsʰa-tsiga huɖɖa upaŋgwae,,,A group of two girls played.,,,
chhu1238-agroupoftwogirlsplayed,chhu1238,sip-paŋ mijatsʰa-tsʰi kolok sʌmuhʌ-mi kʰoŋsa-tsʰe,,,A group of two girls played.,,,
belh1239-agroupoftwogirlsplayed,belh1239,sip-paŋ mjatsʰa-tsʰi i-giɖa sʌmuhʌ-ŋa ŋʌkʰoŋse,,,A group of two girls played.,,,
limb1266-agroupoftwogirlsplayed,limb1266,nɛt-tsʰi mɛntsʰumaʔ-sa-rɛn pʌrup tʰik-lɛ tsattu,,,A group of two girls played.,,,
bant1281-agroupoffivegirlsplayed,bant1281,tsʰukka-paŋ metstsʰatsʰa-tsi-o bʰuŋ-a mʌ-meʈʈ-a,,,A group of five girls played.,,,
bahi1252-agroupoffivegirlsplayed,bahi1252,ŋo mintsa-ro/dʌ-ke kʌŋ grup tsams-ta,,,A group of five girls played.,,,
caml1239-agroupoffivegirlsplayed,caml1239,ŋa-po tsʰʌikuma-mo i-ʈo kʰamtim miseb-da,,,A group of five girls played.,,,
dumi1241-agroupoffivegirlsplayed,dumi1241,nek-li misma-po səmuhə ham-tsjams-i,,,A group of five girls played.,,,
jeru1240-agroupoffivegirlsplayed,jeru1240,pãts-dzʌna meʈʈep-titsu-ŋa kwaʔ hul-ku tsampamme,,,A group of five girls played.,,,
khal1275-agroupoffivegirlsplayed,khal1275,bʰjoŋ-pu melsem-po tu-bʌ grup tsemtjannu,,,A group of five girls played.,,,
koii1238-agroupoffivegirlsplayed,koii1238,pãts-dzʌna mintsuma-tsʰʌ grup tsemnani,,,A group of five girls played.,,,
nach1240-agroupoffivegirlsplayed,nach1240,ŋak-pʌ tsʰekutsʰa-mi uk-bou umto tsjamsa,,,A group of five girls played.,,,
puma1239-agroupoffivegirlsplayed,puma1239,tsʰik-poŋ martsʰa-tsi-bo dzʰum pəmet-datsi,,,A group of five girls played.,,,
samp1249-agroupoffivegirlsplayed,samp1249,nə̃ka-lapa mimatsʰa-mi itta dəbʰəi-wa wal-a-mi,,,A group of five girls played.,,,
sunw1242-agroupoffivegirlsplayed,sunw1242,pãts-dzʌna misal-ke sʌmuhʌ gjartas,,,A group of five girls played.,,,
thul1246-agroupoffivegirlsplayed,thul1246,ŋo-le mesem-kam ko-le grup tsams-i-mɖi,,,A group of five girls played.,,,
yakk1236-agroupoffivegirlsplayed,yakk1236,pʰa-paŋ mamu-tsi-ka grup-ŋa itsa-ja,,,A group of five girls played.,,,
chhi1245-agroupoffivegirlsplayed,chhi1245,pãts-dzʌna ma-tse-be: ʈʰiʈʈa sʌmuhʌ-ŋa u-kʰoŋse͂,,,A group of five girls played.,,,
dung1252-agroupoffivegirlsplayed,dung1252,pop-ko-po metstsʰama tsʰa-tse mʌ-kʰomsantsinki mʌ-pʰinɖa,,,A group of five girls played.,,,
mewa1252-agroupoffivegirlsplayed,mewa1252,ŋak-bom mimtsʰa-tsi-mi ekku kʰommawa-ɛ wabami,,,A group of five girls played.,,,
chhu1238-agroupoffivegirlsplayed,chhu1238,pa͂ts-dzʌna mijatsʰa-tsʰi kolok sʌmuhʌ-mi niŋ-kʰoŋse,,,A group of five girls played.,,,
belh1239-agroupoffivegirlsplayed,belh1239,pãts-dzʌna mjatsʰa-tsʰi i-giɖa sʌmuhʌ-ŋa ŋʌkʰoŋse,,,A group of five girls played.,,,
limb1266-agroupoffivegirlsplayed,limb1266,ŋa-si mɛntsʰumaʔ-sa-rɛn pʌrup tʰik-lɛ tsattu,,,A group of five girls played.,,,
bant1281-agroupoffourgirlsplayed,bant1281,pʰekkʌ-paŋ metstsʰatsʰa-tsi-o bʰuŋ-a mʌ-meʈʈ-a,,,A group of four girls played.,,,
bahi1252-agroupoffourgirlsplayed,bahi1252,ljam/le mintsa-ro/dʌ-ke kʌŋ grup tsams-ta,,,A group of four girls played.,,,
caml1239-agroupoffourgirlsplayed,caml1239,lju-po tsʰʌikuma-mo i-ʈo kʰamtim miseb-da,,,A group of four girls played.,,,
dumi1241-agroupoffourgirlsplayed,dumi1241,buk-li misma-po səmuhə ham-tsjams-i,,,A group of four girls played.,,,
jeru1240-agroupoffourgirlsplayed,jeru1240,tsar-dzʌna meʈʈep-titsu-ŋa kwaʔ hul-ku tsampamme,,,A group of four girls played.,,,
khal1275-agroupoffourgirlsplayed,khal1275,bʰɛl-pu melsem-po tu-bʌ grup tsemtjannu,,,A group of four girls played.,,,
koii1238-agroupoffourgirlsplayed,koii1238,tsar-dzʌna mintsuma-tsʰʌ grup tsemnani,,,A group of four girls played.,,,
nach1240-agroupoffourgirlsplayed,nach1240,lik-pʌ tsʰekutsʰa-mi uk-bou umto tsjamsa,,,A group of four girls played.,,,
puma1239-agroupoffourgirlsplayed,puma1239,tsuk-poŋ martsʰa-tsi-bo dzʰum pəmet-datsi,,,A group of four girls played.,,,
samp1249-agroupoffourgirlsplayed,samp1249,lə̃ka-lapa mimatsʰa-mi itta dəbʰəi-wa wal-a-mi,,,A group of four girls played.,,,
sunw1242-agroupoffourgirlsplayed,sunw1242,tsar-dzʌna misal-ke sʌmuhʌ gjartas,,,A group of four girls played.,,,
thul1246-agroupoffourgirlsplayed,thul1246,blə-le mesem-kam ko-le grup tsams-i-mɖi,,,A group of four girls played.,,,
yakk1236-agroupoffourgirlsplayed,yakk1236,na-paŋ mamu-tsi-ka grup-ŋa itsa-ja,,,A group of four girls played.,,,
chhi1245-agroupoffourgirlsplayed,chhi1245,tsar-dzʌna ma-tse-be: ʈʰiʈʈa sʌmuhʌ-ŋa u-kʰoŋse͂,,,A group of four girls played.,,,
dung1252-agroupoffourgirlsplayed,dung1252,pʰek-kʌ-po metstsʰama tsʰa-tse mʌ-kʰomsantsinki mʌ-pʰinɖa,,,A group of four girls played.,,,
mewa1252-agroupoffourgirlsplayed,mewa1252,lik-bom mimtsʰa-tsi-mi ekku kʰommawa-ɛ wabami,,,A group of four girls played.,,,
chhu1238-agroupoffourgirlsplayed,chhu1238,tsar-dzʌna mijatsʰa-tsʰi kolok sʌmuhʌ-mi niŋ-kʰoŋse,,,A group of four girls played.,,,
belh1239-agroupoffourgirlsplayed,belh1239,tsar-dzʌna mjatsʰa-tsʰi i-giɖa sʌmuhʌ-ŋa ŋʌkʰoŋse,,,A group of four girls played.,,,
limb1266-agroupoffourgirlsplayed,limb1266,li-si mɛntsʰumaʔ-sa-rɛn pʌrup tʰik-lɛ tsattu,,,A group of four girls played.,,,
bant1281-agroupoftwelveboysreached,bant1281,pʌ-hwa duwatsʰa-tsi-o bʰuŋ meʈal-a,,,A group of twelve boys reached.,,,
bahi1252-agroupoftwelveboysreached,bahi1252,kʌdem niksi waisa-ro/dʌ-ke grup let-ta,,,A group of twelve boys reached.,,,
caml1239-agroupoftwelveboysreached,caml1239,i-ha-po soro-mo kʰamtim mitsʰu-da,,,A group of twelve boys reached.,,,
dumi1241-agroupoftwelveboysreached,dumi1241,tuk-sək-li ləsba-po səmuhə ham-hupats-i,,,A group of twelve boys reached.,,,
jeru1240-agroupoftwelveboysreached,jeru1240,barʌh-dzʌna waʈʈep-titsu-ŋa hul blamɖimme,,,A group of twelve boys reached.,,,
khal1275-agroupoftwelveboysreached,khal1275,barʌh-dzʌna ljaspja-po tu-bʌ grup ɦopjastjanu,,,A group of twelve boys reached.,,,
koii1238-agroupoftwelveboysreached,koii1238,barhʌ-dzʌna lantsuba-tsʰʌ hʌbʌtsani,,,A group of twelve boys reached.,,,
nach1240-agroupoftwelveboysreached,nach1240,pʌu-nip-pʌ watstsʰa-mi umto leiju,,,A group of twelve boys reached.,,,
puma1239-agroupoftwelveboysreached,puma1239,dzʰup-əsə-poŋ tʰoroŋtsʰa-tsi-bo dzʰum məta-a,,,A group of twelve boys reached.,,,
samp1249-agroupoftwelveboysreached,samp1249,it-his-lapa watstsʰa-tsi-mi dəbʰəi tal-a-mi,,,A group of twelve boys reached.,,,
sunw1242-agroupoftwelveboysreached,sunw1242,barʌh-dzʌna wãĩsal-ke sʌmuhʌ dzʌdimma baʔta,,,A group of twelve boys reached.,,,
thul1246-agroupoftwelveboysreached,thul1246,ko-dʰjum nə wossjo-kam ko-le grup romtʰ-i-mɖi,,,A group of twelve boys reached.,,,
yakk1236-agroupoftwelveboysreached,yakk1236,e-hi-paŋ babu-tsi tas-u-na,,,A group of twelve boys reached.,,,
chhi1245-agroupoftwelveboysreached,chhi1245,barhʌ-dzʌna pa-tse-ko ʈʰiʈʈa sʌmuhʌ ʈase͂,,,A group of twelve boys reached.,,,
dung1252-agroupoftwelveboysreached,dung1252,ʌk-se-hik mertsʰa tsʰa-tse mʌ-kʰomsantsinki mʌ-ʈalaa,,,A group of twelve boys reached.,,,
mewa1252-agroupoftwelveboysreached,mewa1252,u-poŋ hɨkbom waʈʰaktsʰa-tsi-mi ekku kʰommawa letta,,,A group of twelve boys reached.,,,
athp1241-agroupoftwelveboysreached,athp1241,jembetsʰa-tsiga huɖɖa oʈasoe,,,A group of twelve boys reached.,,,
chhu1238-agroupoftwelveboysreached,chhu1238,barʌh-dzʌna jambitsʰa-tsʰi-aka kolok sʌmuhʌ niŋ-ʈase,,,A group of twelve boys reached.,,,
belh1239-agroupoftwelveboysreached,belh1239,barhʌ-dzʌna jembitsʰa-tsʰi i-giɖa sʌmuhʌ-ŋa ŋʌtase,,,A group of twelve boys reached.,,,
limb1266-agroupoftwelveboysreached,limb1266,tʰik-boŋaŋ-nɛt jɛmbitsʰaʔ-sa-rɛn pʌrup tʰik kɛrɛ,,,A group of twelve boys reached.,,,
bant1281-agroupoftwentyfiveboysreached,bant1281,hʌp-tsʰuk duwatsʰa-tsi-o bʰuŋ meʈala,,,A group of twenty five boys reached.,,,
bahi1252-agroupoftwentyfiveboysreached,bahi1252,asim ŋo waisa-ro/dʌ-ke grup let-ta,,,A group of twenty five boys reached.,,,
